Sort_Run,1000,10000,100000,1000000,10000000
Bubble_run1,0.1696014404296875,14.689250946044922,,,
Insertion_run1,0.08899068832397461,6.688230037689209,588.9302887916565,,
Merge_run1,0.0020062923431396484,0.04238176345825195,0.4412813186645508,6.200726509094238,99.73193740844727
Quick_run1,0.004023075103759766,0.04519200325012207,0.4569253921508789,6.184601783752441,107.86035704612732
Radix_run1,0.008633136749267578,0.06161904335021973,0.7301416397094727,8.853527784347534,117.1353280544281
Bubble_run2,0.18805670738220215,14.467190742492676,,,
Insertion_run2,0.07125163078308105,6.25715184211731,540.9020717144012,,
Merge_run2,0.002161264419555664,0.04593825340270996,0.5045902729034424,5.667286157608032,98.33135771751404
Quick_run2,0.002161264419555664,0.03522467613220215,0.5272631645202637,5.978940010070801,106.69502925872803
Radix_run2,0.01031351089477539,0.07145404815673828,0.7113780975341797,8.400611162185669,120.03441643714905
Bubble_run3,0.15902400016784668,18.159220218658447,,,
Insertion_run3,0.0572052001953125,6.678569316864014,711.8517918586731,,
Merge_run3,0.0032889842987060547,0.048523902893066406,0.50386643409729,6.18460750579834,78.09399509429932
Quick_run3,0.003517627716064453,0.03906822204589844,0.4928264617919922,6.052520513534546,76.00319194793701
Radix_run3,0.005502462387084961,0.07748913764953613,0.7949528694152832,9.405739307403564,93.47123432159424
Bubble_run4,0.1829056739807129,14.71800184249878,,,
Insertion_run4,0.08207893371582031,6.265280246734619,742.2745046615601,,
Merge_run4,0.002999544143676758,0.04790210723876953,0.48744845390319824,5.774852991104126,69.98157548904419
Quick_run4,0.0035102367401123047,0.04539775848388672,0.4916660785675049,5.9421234130859375,71.24599075317383
Radix_run4,0.008141040802001953,0.07195115089416504,0.7401533126831055,8.11884093284607,85.09904885292053
Bubble_run5,0.16252994537353516,15.289818048477173,,,
Insertion_run5,0.06093573570251465,6.876227140426636,783.3480043411255,,
Merge_run5,0.0031092166900634766,0.04635477066040039,0.5176937580108643,5.940211296081543,75.88557314872742
Quick_run5,0.003003358840942383,0.05352497100830078,0.481433629989624,5.9972145557403564,74.37737226486206
Radix_run5,0.005908489227294922,0.07383584976196289,0.802875280380249,8.682745218276978,87.97941875457764
